          ;       28269;   ;Filtro    ;Inicio                                  ;15082016      ;004245;12.156.196.250 ;OK ;                    ;Inicio de filtrado                                                      
          ;       28269;   ;Filtro    ;tbk_param.txt                           ;15082016      ;004245;12.156.196.250 ;OK ;                    ;Archivo parseado                                                        
          ;       28269;   ;Filtro    ;Terminado                               ;15082016      ;004245;12.156.196.250 ;OK ;                    ;Datos Filtrados con exito                                               
123256587 ;       28269;   ;pago      ;inicio                                  ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Parseo realizado                                                        
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Mac generado                                                            
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Datos listos para ser enviados                                          
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Redireccion web                                                         
123256587 ;       28269;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004245;12.156.196.250 ;OK ;597030906268        ;Todo OK                                                                 
          ;       28276;   ;resultado ;Desencriptando                          ;15082016      ;004421;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       28276;   ;resultado ;Validacion                              ;15082016      ;004421;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       28276;   ;resultado ;65397                                   ;15082016      ;004421;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       28276;   ;resultado ;65397                                   ;15082016      ;004421;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
123256587 ;       28276;   ;transacc  ;123256587                               ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
123256587 ;       28276;   ;resultado ;logro abrir_conexion                    ;15082016      ;004421;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
123256587 ;       28276;   ;transacc  ;123256587                               ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
123256587 ;       28276;   ;transacc  ;123256587                               ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       28278;   ;check_mac ;                                        ;15082016      ;004421;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
123256587 ;       28276;   ;transacc  ;123256587                               ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
123256587 ;       28276;   ;resultado ;65397                                   ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
123256587 ;       28276;   ;resultado ;65397                                   ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
123256587 ;       28276;   ;resultado ;65397                                   ;15082016      ;004421;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       28361;   ;Filtro    ;Inicio                                  ;15082016      ;004716;12.156.196.250 ;OK ;                    ;Inicio de filtrado                                                      
          ;       28361;   ;Filtro    ;tbk_param.txt                           ;15082016      ;004716;12.156.196.250 ;OK ;                    ;Archivo parseado                                                        
          ;       28361;   ;Filtro    ;Terminado                               ;15082016      ;004716;12.156.196.250 ;OK ;                    ;Datos Filtrados con exito                                               
123283637 ;       28361;   ;pago      ;inicio                                  ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Parseo realizado                                                        
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Mac generado                                                            
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Datos listos para ser enviados                                          
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Redireccion web                                                         
123283637 ;       28361;   ;pago      ;https://webpay.transbank.cl             ;15082016      ;004716;12.156.196.250 ;OK ;597030906268        ;Todo OK                                                                 
          ;       28362;   ;resultado ;Desencriptando                          ;15082016      ;004758;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       28362;   ;resultado ;Validacion                              ;15082016      ;004758;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       28362;   ;resultado ;65398                                   ;15082016      ;004758;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
