          ;        7045;   ;Filtro    ;Inicio                                  ;07082016      ;222521;191.114.50.33  ;OK ;                    ;Inicio de filtrado                                                      
          ;        7045;   ;Filtro    ;tbk_param.txt                           ;07082016      ;222521;191.114.50.33  ;OK ;                    ;Archivo parseado                                                        
          ;        7045;   ;Filtro    ;Terminado                               ;07082016      ;222521;191.114.50.33  ;OK ;                    ;Datos Filtrados con exito                                               
062312190 ;        7045;   ;pago      ;inicio                                  ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Parseo realizado                                                        
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Mac generado                                                            
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Datos listos para ser enviados                                          
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Redireccion web                                                         
062312190 ;        7045;   ;pago      ;https://webpay.transbank.cl             ;07082016      ;222521;191.114.50.33  ;OK ;597030906268        ;Todo OK                                                                 
          ;        7056;   ;resultado ;Desencriptando                          ;07082016      ;222620;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7056;   ;resultado ;Validacion                              ;07082016      ;222620;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7056;   ;resultado ;65172                                   ;07082016      ;222620;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        7056;   ;resultado ;65172                                   ;07082016      ;222620;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
62312190  ;        7056;   ;transacc  ;62312190                                ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
62312190  ;        7056;   ;resultado ;logro abrir_conexion                    ;07082016      ;222620;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
62312190  ;        7056;   ;transacc  ;62312190                                ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
62312190  ;        7056;   ;transacc  ;62312190                                ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;        7057;   ;check_mac ;                                        ;07082016      ;222620;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
62312190  ;        7056;   ;transacc  ;62312190                                ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
62312190  ;        7056;   ;resultado ;65172                                   ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
62312190  ;        7056;   ;resultado ;65172                                   ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
62312190  ;        7056;   ;resultado ;65172                                   ;07082016      ;222620;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
