          ;       12441;   ;Filtro    ;Inicio                                  ;24082016      ;101029;190.164.194.22 ;OK ;                    ;Inicio de filtrado                                                      
          ;       12441;   ;Filtro    ;tbk_param.txt                           ;24082016      ;101029;190.164.194.22 ;OK ;                    ;Archivo parseado                                                        
          ;       12441;   ;Filtro    ;Terminado                               ;24082016      ;101029;190.164.194.22 ;OK ;                    ;Datos Filtrados con exito                                               
204422932 ;       12441;   ;pago      ;inicio                                  ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Parseo realizado                                                        
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Mac generado                                                            
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Datos listos para ser enviados                                          
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Redireccion web                                                         
204422932 ;       12441;   ;pago      ;https://webpay.transbank.cl             ;24082016      ;101029;190.164.194.22 ;OK ;597030906268        ;Todo OK                                                                 
          ;       12478;   ;resultado ;Desencriptando                          ;24082016      ;101137;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       12478;   ;resultado ;Validacion                              ;24082016      ;101137;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       12478;   ;resultado ;65669                                   ;24082016      ;101137;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       12478;   ;resultado ;65669                                   ;24082016      ;101137;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
204422932 ;       12478;   ;transacc  ;204422932                               ;24082016      ;101137;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
204422932 ;       12478;   ;resultado ;logro abrir_conexion                    ;24082016      ;101137;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
204422932 ;       12478;   ;transacc  ;204422932                               ;24082016      ;101137;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
204422932 ;       12478;   ;transacc  ;204422932                               ;24082016      ;101137;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
