          ;        5675;   ;Filtro    ;Inicio                                  ;06092016      ;001538;190.196.114.6  ;OK ;                    ;Inicio de filtrado                                                      
          ;        5675;   ;Filtro    ;tbk_param.txt                           ;06092016      ;001538;190.196.114.6  ;OK ;                    ;Archivo parseado                                                        
          ;        5675;   ;Filtro    ;Terminado                               ;06092016      ;001538;190.196.114.6  ;OK ;                    ;Datos Filtrados con exito                                               
313173877 ;        5675;   ;pago      ;inicio                                  ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Parseo realizado                                                        
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Mac generado                                                            
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Datos listos para ser enviados                                          
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Redireccion web                                                         
313173877 ;        5675;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;001538;190.196.114.6  ;OK ;597030906268        ;Todo OK                                                                 
          ;        5706;   ;resultado ;Desencriptando                          ;06092016      ;001638;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        5706;   ;resultado ;Validacion                              ;06092016      ;001638;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        5706;   ;resultado ;66044                                   ;06092016      ;001638;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        5706;   ;resultado ;66044                                   ;06092016      ;001638;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
313173877 ;        5706;   ;transacc  ;313173877                               ;06092016      ;001638;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
313173877 ;        5706;   ;resultado ;logro abrir_conexion                    ;06092016      ;001638;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
313173877 ;        5706;   ;transacc  ;313173877                               ;06092016      ;001638;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
313173877 ;        5706;   ;transacc  ;313173877                               ;06092016      ;001638;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;        5707;   ;check_mac ;                                        ;06092016      ;001639;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
313173877 ;        5706;   ;transacc  ;313173877                               ;06092016      ;001639;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
313173877 ;        5706;   ;resultado ;66044                                   ;06092016      ;001639;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
313173877 ;        5706;   ;resultado ;66044                                   ;06092016      ;001639;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
313173877 ;        5706;   ;resultado ;66044                                   ;06092016      ;001639;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       16480;   ;Filtro    ;Inicio                                  ;06092016      ;070243;186.9.134.190  ;OK ;                    ;Inicio de filtrado                                                      
          ;       16480;   ;Filtro    ;tbk_param.txt                           ;06092016      ;070243;186.9.134.190  ;OK ;                    ;Archivo parseado                                                        
          ;       16480;   ;Filtro    ;Terminado                               ;06092016      ;070243;186.9.134.190  ;OK ;                    ;Datos Filtrados con exito                                               
315616311 ;       16480;   ;pago      ;inicio                                  ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Parseo realizado                                                        
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Mac generado                                                            
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Datos listos para ser enviados                                          
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Redireccion web                                                         
315616311 ;       16480;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;070243;186.9.134.190  ;OK ;597030906268        ;Todo OK                                                                 
          ;       29079;   ;Filtro    ;Inicio                                  ;06092016      ;123720;200.104.240.10 ;OK ;                    ;Inicio de filtrado                                                      
          ;       29079;   ;Filtro    ;tbk_param.txt                           ;06092016      ;123720;200.104.240.10 ;OK ;                    ;Archivo parseado                                                        
          ;       29079;   ;Filtro    ;Terminado                               ;06092016      ;123720;200.104.240.10 ;OK ;                    ;Datos Filtrados con exito                                               
317624056 ;       29079;   ;pago      ;inicio                                  ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Parseo realizado                                                        
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Mac generado                                                            
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Datos listos para ser enviados                                          
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Redireccion web                                                         
317624056 ;       29079;   ;pago      ;https://webpay.transbank.cl             ;06092016      ;123720;200.104.240.10 ;OK ;597030906268        ;Todo OK                                                                 
          ;       29109;   ;resultado ;Desencriptando                          ;06092016      ;123840;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       29109;   ;resultado ;Validacion                              ;06092016      ;123840;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       29109;   ;resultado ;66055                                   ;06092016      ;123840;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       29109;   ;resultado ;66055                                   ;06092016      ;123840;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
317624056 ;       29109;   ;transacc  ;317624056                               ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
317624056 ;       29109;   ;resultado ;logro abrir_conexion                    ;06092016      ;123840;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
317624056 ;       29109;   ;transacc  ;317624056                               ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
317624056 ;       29109;   ;transacc  ;317624056                               ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       29110;   ;check_mac ;                                        ;06092016      ;123840;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
317624056 ;       29109;   ;transacc  ;317624056                               ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
317624056 ;       29109;   ;resultado ;66055                                   ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
317624056 ;       29109;   ;resultado ;66055                                   ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
317624056 ;       29109;   ;resultado ;66055                                   ;06092016      ;123840;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;        3401;   ;Filtro    ;Inicio                                  ;06092016      ;150814;190.98.196.58  ;OK ;                    ;Inicio de filtrado                                                      
