          ;       13792;   ;Filtro    ;Inicio                                  ;10072016      ;125227;190.163.205.21 ;OK ;                    ;Inicio de filtrado                                                      
          ;       13792;   ;Filtro    ;tbk_param.txt                           ;10072016      ;125227;190.163.205.21 ;OK ;                    ;Archivo parseado                                                        
          ;       13792;   ;Filtro    ;Terminado                               ;10072016      ;125227;190.163.205.21 ;OK ;                    ;Datos Filtrados con exito                                               
816954781 ;       13792;   ;pago      ;inicio                                  ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Parseo realizado                                                        
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Mac generado                                                            
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Datos listos para ser enviados                                          
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Redireccion web                                                         
816954781 ;       13792;   ;pago      ;https://webpay.transbank.cl             ;10072016      ;125227;190.163.205.21 ;OK ;597030906268        ;Todo OK                                                                 
          ;       13864;   ;resultado ;Desencriptando                          ;10072016      ;125536;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       13864;   ;resultado ;Validacion                              ;10072016      ;125536;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       13864;   ;resultado ;64286                                   ;10072016      ;125536;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       13864;   ;resultado ;64286                                   ;10072016      ;125536;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
816954781 ;       13864;   ;transacc  ;816954781                               ;10072016      ;125536;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
816954781 ;       13864;   ;resultado ;logro abrir_conexion                    ;10072016      ;125536;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
