          ;       15506;   ;Filtro    ;Inicio                                  ;23072016      ;232819;200.72.81.194  ;OK ;                    ;Inicio de filtrado                                                      
          ;       15506;   ;Filtro    ;tbk_param.txt                           ;23072016      ;232819;200.72.81.194  ;OK ;                    ;Archivo parseado                                                        
          ;       15506;   ;Filtro    ;Terminado                               ;23072016      ;232819;200.72.81.194  ;OK ;                    ;Datos Filtrados con exito                                               
933089932 ;       15506;   ;pago      ;inicio                                  ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Parseo realizado                                                        
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Mac generado                                                            
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Datos listos para ser enviados                                          
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Redireccion web                                                         
933089932 ;       15506;   ;pago      ;https://webpay.transbank.cl             ;23072016      ;232819;200.72.81.194  ;OK ;597030906268        ;Todo OK                                                                 
