          ;        7675;   ;Filtro    ;Inicio                                  ;01082016      ;011556;190.162.88.166 ;OK ;                    ;Inicio de filtrado                                                      
          ;        7675;   ;Filtro    ;tbk_param.txt                           ;01082016      ;011556;190.162.88.166 ;OK ;                    ;Archivo parseado                                                        
          ;        7675;   ;Filtro    ;Terminado                               ;01082016      ;011556;190.162.88.166 ;OK ;                    ;Datos Filtrados con exito                                               
002855611 ;        7675;   ;pago      ;inicio                                  ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Parseo realizado                                                        
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Mac generado                                                            
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Datos listos para ser enviados                                          
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Redireccion web                                                         
002855611 ;        7675;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;011556;190.162.88.166 ;OK ;597030906268        ;Todo OK                                                                 
          ;        7682;   ;resultado ;Desencriptando                          ;01082016      ;011648;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7682;   ;resultado ;Validacion                              ;01082016      ;011648;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7682;   ;resultado ;64957                                   ;01082016      ;011648;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        7682;   ;resultado ;64957                                   ;01082016      ;011648;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
2855611   ;        7682;   ;transacc  ;2855611                                 ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
2855611   ;        7682;   ;resultado ;logro abrir_conexion                    ;01082016      ;011648;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
2855611   ;        7682;   ;transacc  ;2855611                                 ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
2855611   ;        7682;   ;transacc  ;2855611                                 ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;        7683;   ;check_mac ;                                        ;01082016      ;011648;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
2855611   ;        7682;   ;transacc  ;2855611                                 ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
2855611   ;        7682;   ;resultado ;64957                                   ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
2855611   ;        7682;   ;resultado ;64957                                   ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
2855611   ;        7682;   ;resultado ;64957                                   ;01082016      ;011648;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       16084;   ;Filtro    ;Inicio                                  ;01082016      ;103511;190.162.94.203 ;OK ;                    ;Inicio de filtrado                                                      
          ;       16084;   ;Filtro    ;tbk_param.txt                           ;01082016      ;103511;190.162.94.203 ;OK ;                    ;Archivo parseado                                                        
          ;       16084;   ;Filtro    ;Terminado                               ;01082016      ;103511;190.162.94.203 ;OK ;                    ;Datos Filtrados con exito                                               
006211177 ;       16084;   ;pago      ;inicio                                  ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Parseo realizado                                                        
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Mac generado                                                            
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Datos listos para ser enviados                                          
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Redireccion web                                                         
006211177 ;       16084;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;103511;190.162.94.203 ;OK ;597030906268        ;Todo OK                                                                 
          ;       16106;   ;resultado ;Desencriptando                          ;01082016      ;103551;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       16106;   ;resultado ;Validacion                              ;01082016      ;103551;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       16106;   ;resultado ;64964                                   ;01082016      ;103551;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       16106;   ;resultado ;64964                                   ;01082016      ;103551;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
6211177   ;       16106;   ;transacc  ;6211177                                 ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
6211177   ;       16106;   ;resultado ;logro abrir_conexion                    ;01082016      ;103551;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
6211177   ;       16106;   ;transacc  ;6211177                                 ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
6211177   ;       16106;   ;transacc  ;6211177                                 ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;       16107;   ;check_mac ;                                        ;01082016      ;103551;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
6211177   ;       16106;   ;transacc  ;6211177                                 ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
6211177   ;       16106;   ;resultado ;64964                                   ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
6211177   ;       16106;   ;resultado ;64964                                   ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
6211177   ;       16106;   ;resultado ;64964                                   ;01082016      ;103551;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       16682;   ;Filtro    ;Inicio                                  ;01082016      ;105219;200.55.203.101 ;OK ;                    ;Inicio de filtrado                                                      
          ;       16682;   ;Filtro    ;tbk_param.txt                           ;01082016      ;105219;200.55.203.101 ;OK ;                    ;Archivo parseado                                                        
          ;       16682;   ;Filtro    ;Terminado                               ;01082016      ;105219;200.55.203.101 ;OK ;                    ;Datos Filtrados con exito                                               
006313969 ;       16682;   ;pago      ;inicio                                  ;01082016      ;105219;200.55.203.101 ;OK ;597030906268        ;Parseo realizado                                                        
006313969 ;       16682;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;105219;200.55.203.101 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
006313969 ;       16682;   ;pago      ;https://webpay.transbank.cl             ;01082016      ;105219;200.55.203.101 ;OK ;597030906268        ;Mac generado                                                            
