          ;       32231;   ;Filtro    ;Inicio                                  ;11072016      ;010438;186.104.3.189  ;OK ;                    ;Inicio de filtrado                                                      
          ;       32231;   ;Filtro    ;tbk_param.txt                           ;11072016      ;010438;186.104.3.189  ;OK ;                    ;Archivo parseado                                                        
          ;       32231;   ;Filtro    ;Terminado                               ;11072016      ;010438;186.104.3.189  ;OK ;                    ;Datos Filtrados con exito                                               
821347835 ;       32231;   ;pago      ;inicio                                  ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Parseo realizado                                                        
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Mac generado                                                            
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Datos listos para ser enviados                                          
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Redireccion web                                                         
821347835 ;       32231;   ;pago      ;https://webpay.transbank.cl             ;11072016      ;010438;186.104.3.189  ;OK ;597030906268        ;Todo OK                                                                 
          ;       32290;   ;resultado ;Desencriptando                          ;11072016      ;010557;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       32290;   ;resultado ;Validacion                              ;11072016      ;010557;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       32290;   ;resultado ;64302                                   ;11072016      ;010557;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       32290;   ;resultado ;64302                                   ;11072016      ;010557;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
821347835 ;       32290;   ;transacc  ;821347835                               ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
821347835 ;       32290;   ;resultado ;logro abrir_conexion                    ;11072016      ;010557;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
821347835 ;       32290;   ;transacc  ;821347835                               ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
821347835 ;       32290;   ;transacc  ;821347835                               ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       32292;   ;check_mac ;                                        ;11072016      ;010557;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
821347835 ;       32290;   ;transacc  ;821347835                               ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
821347835 ;       32290;   ;resultado ;64302                                   ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
821347835 ;       32290;   ;resultado ;64302                                   ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
821347835 ;       32290;   ;resultado ;64302                                   ;11072016      ;010557;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       32609;   ;Filtro    ;Inicio                                  ;11072016      ;012352;179.4.242.9    ;OK ;                    ;Inicio de filtrado                                                      
          ;       32609;   ;Filtro    ;tbk_param.txt                           ;11072016      ;012352;179.4.242.9    ;OK ;                    ;Archivo parseado                                                        
          ;       32609;   ;Filtro    ;Terminado                               ;11072016      ;012352;179.4.242.9    ;OK ;                    ;Datos Filtrados con exito                                               
