          ;       32625;   ;Filtro    ;Inicio                                  ;07072016      ;013504;190.47.170.123 ;OK ;                    ;Inicio de filtrado                                                      
          ;       32625;   ;Filtro    ;tbk_param.txt                           ;07072016      ;013504;190.47.170.123 ;OK ;                    ;Archivo parseado                                                        
          ;       32625;   ;Filtro    ;Terminado                               ;07072016      ;013504;190.47.170.123 ;OK ;                    ;Datos Filtrados con exito                                               
786970420 ;       32625;   ;pago      ;inicio                                  ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Parseo realizado                                                        
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Mac generado                                                            
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Datos listos para ser enviados                                          
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Redireccion web                                                         
786970420 ;       32625;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;013504;190.47.170.123 ;OK ;597030906268        ;Todo OK                                                                 
          ;       32629;   ;resultado ;Desencriptando                          ;07072016      ;013631;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       32629;   ;resultado ;Validacion                              ;07072016      ;013631;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       32629;   ;resultado ;64171                                   ;07072016      ;013631;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       32629;   ;resultado ;64171                                   ;07072016      ;013631;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
786970420 ;       32629;   ;transacc  ;786970420                               ;07072016      ;013631;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
786970420 ;       32629;   ;resultado ;logro abrir_conexion                    ;07072016      ;013631;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
786970420 ;       32629;   ;transacc  ;786970420                               ;07072016      ;013631;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
786970420 ;       32629;   ;transacc  ;786970420                               ;07072016      ;013631;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       32630;   ;check_mac ;                                        ;07072016      ;013632;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
786970420 ;       32629;   ;transacc  ;786970420                               ;07072016      ;013632;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
786970420 ;       32629;   ;resultado ;64171                                   ;07072016      ;013632;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
786970420 ;       32629;   ;resultado ;64171                                   ;07072016      ;013632;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
786970420 ;       32629;   ;resultado ;64171                                   ;07072016      ;013632;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;        9352;   ;Filtro    ;Inicio                                  ;07072016      ;103020;186.67.55.43   ;OK ;                    ;Inicio de filtrado                                                      
          ;        9352;   ;Filtro    ;tbk_param.txt                           ;07072016      ;103020;186.67.55.43   ;OK ;                    ;Archivo parseado                                                        
          ;        9352;   ;Filtro    ;Terminado                               ;07072016      ;103020;186.67.55.43   ;OK ;                    ;Datos Filtrados con exito                                               
790182061 ;        9352;   ;pago      ;inicio                                  ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Parseo realizado                                                        
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Mac generado                                                            
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Datos listos para ser enviados                                          
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Medio 2: Por redireccion                                                
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Redireccion web                                                         
790182061 ;        9352;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;103020;186.67.55.43   ;OK ;597030906268        ;Todo OK                                                                 
          ;        9385;   ;resultado ;Desencriptando                          ;07072016      ;103129;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        9385;   ;resultado ;Validacion                              ;07072016      ;103129;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        9385;   ;resultado ;64174                                   ;07072016      ;103129;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        9385;   ;resultado ;64174                                   ;07072016      ;103129;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
790182061 ;        9385;   ;transacc  ;790182061                               ;07072016      ;103129;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
790182061 ;        9385;   ;resultado ;logro abrir_conexion                    ;07072016      ;103129;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
790182061 ;        9385;   ;transacc  ;790182061                               ;07072016      ;103129;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
790182061 ;        9385;   ;transacc  ;790182061                               ;07072016      ;103129;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;        9386;   ;check_mac ;                                        ;07072016      ;103130;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
790182061 ;        9385;   ;transacc  ;790182061                               ;07072016      ;103130;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
790182061 ;        9385;   ;resultado ;64174                                   ;07072016      ;103130;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
790182061 ;        9385;   ;resultado ;64174                                   ;07072016      ;103130;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
790182061 ;        9385;   ;resultado ;64174                                   ;07072016      ;103130;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       10779;   ;Filtro    ;Inicio                                  ;07072016      ;111043;200.75.24.98   ;OK ;                    ;Inicio de filtrado                                                      
          ;       10779;   ;Filtro    ;tbk_param.txt                           ;07072016      ;111043;200.75.24.98   ;OK ;                    ;Archivo parseado                                                        
          ;       10779;   ;Filtro    ;Terminado                               ;07072016      ;111043;200.75.24.98   ;OK ;                    ;Datos Filtrados con exito                                               
790424395 ;       10779;   ;pago      ;inicio                                  ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Parseo realizado                                                        
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Mac generado                                                            
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Datos listos para ser enviados                                          
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Medio 2: Por redireccion                                                
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Redireccion web                                                         
790424395 ;       10779;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;111043;200.75.24.98   ;OK ;597030906268        ;Todo OK                                                                 
          ;       13074;   ;Filtro    ;Inicio                                  ;07072016      ;121115;190.82.104.155 ;OK ;                    ;Inicio de filtrado                                                      
          ;       13074;   ;Filtro    ;tbk_param.txt                           ;07072016      ;121115;190.82.104.155 ;OK ;                    ;Archivo parseado                                                        
          ;       13074;   ;Filtro    ;Terminado                               ;07072016      ;121115;190.82.104.155 ;OK ;                    ;Datos Filtrados con exito                                               
790787594 ;       13074;   ;pago      ;inicio                                  ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Parseo realizado                                                        
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Mac generado                                                            
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Datos listos para ser enviados                                          
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Redireccion web                                                         
790787594 ;       13074;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;121115;190.82.104.155 ;OK ;597030906268        ;Todo OK                                                                 
          ;       13470;   ;Filtro    ;Inicio                                  ;07072016      ;122450;190.151.89.202 ;OK ;                    ;Inicio de filtrado                                                      
          ;       13470;   ;Filtro    ;tbk_param.txt                           ;07072016      ;122450;190.151.89.202 ;OK ;                    ;Archivo parseado                                                        
          ;       13470;   ;Filtro    ;Terminado                               ;07072016      ;122450;190.151.89.202 ;OK ;                    ;Datos Filtrados con exito                                               
790869075 ;       13470;   ;pago      ;inicio                                  ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;Parseo realizado                                                        
790869075 ;       13470;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
790869075 ;       13470;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;Mac generado                                                            
790869075 ;       13470;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
790869075 ;       13470;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
790869075 ;       13470;   ;pago      ;https://webpay.transbank.cl             ;07072016      ;122450;190.151.89.202 ;OK ;597030906268        ;Datos listos para ser enviados                                          
