          ;       21500;   ;Filtro    ;Inicio                                  ;15072016      ;105943;192.168.3.212  ;OK ;                    ;Inicio de filtrado                                                      
          ;       21500;   ;Filtro    ;tbk_param.txt                           ;15072016      ;105943;192.168.3.212  ;OK ;                    ;Archivo parseado                                                        
          ;       21500;   ;Filtro    ;Terminado                               ;15072016      ;105943;192.168.3.212  ;OK ;                    ;Datos Filtrados con exito                                               
859478309 ;       21500;   ;pago      ;inicio                                  ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Parseo realizado                                                        
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Mac generado                                                            
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Datos listos para ser enviados                                          
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Redireccion web                                                         
859478309 ;       21500;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;105943;192.168.3.212  ;OK ;597030906268        ;Todo OK                                                                 
          ;       21560;   ;resultado ;Desencriptando                          ;15072016      ;110122;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       21560;   ;resultado ;Validacion                              ;15072016      ;110122;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       21560;   ;resultado ;64516                                   ;15072016      ;110122;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       21560;   ;resultado ;64516                                   ;15072016      ;110122;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
859478309 ;       21560;   ;transacc  ;859478309                               ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
859478309 ;       21560;   ;resultado ;logro abrir_conexion                    ;15072016      ;110122;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
859478309 ;       21560;   ;transacc  ;859478309                               ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
859478309 ;       21560;   ;transacc  ;859478309                               ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       21561;   ;check_mac ;                                        ;15072016      ;110122;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
859478309 ;       21560;   ;transacc  ;859478309                               ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
859478309 ;       21560;   ;resultado ;64516                                   ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
859478309 ;       21560;   ;resultado ;64516                                   ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
859478309 ;       21560;   ;resultado ;64516                                   ;15072016      ;110122;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       31406;   ;Filtro    ;Inicio                                  ;15072016      ;163647;190.47.72.195  ;OK ;                    ;Inicio de filtrado                                                      
          ;       31406;   ;Filtro    ;tbk_param.txt                           ;15072016      ;163647;190.47.72.195  ;OK ;                    ;Archivo parseado                                                        
          ;       31406;   ;Filtro    ;Terminado                               ;15072016      ;163647;190.47.72.195  ;OK ;                    ;Datos Filtrados con exito                                               
861500768 ;       31406;   ;pago      ;inicio                                  ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Parseo realizado                                                        
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Mac generado                                                            
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Datos listos para ser enviados                                          
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Redireccion web                                                         
861500768 ;       31406;   ;pago      ;https://webpay.transbank.cl             ;15072016      ;163647;190.47.72.195  ;OK ;597030906268        ;Todo OK                                                                 
          ;       31437;   ;Filtro    ;Inicio                                  ;15072016      ;163801;190.47.72.195  ;OK ;                    ;Inicio de filtrado                                                      
          ;       31437;   ;Filtro    ;tbk_param.txt                           ;15072016      ;163801;190.47.72.195  ;OK ;                    ;Archivo parseado                                                        
          ;       31437;   ;Filtro    ;Terminado                               ;15072016      ;163801;190.47.72.195  ;OK ;                    ;Datos Filtrados con exito                                               
861508173 ;       31437;   ;pago      ;inicio                                  ;15072016      ;163801;190.47.72.195  ;OK ;597030906268        ;Parseo realizado                                                        
