          ;        7376;   ;Filtro    ;Inicio                                  ;05092016      ;120131;201.241.224.72 ;OK ;                    ;Inicio de filtrado                                                      
          ;        7376;   ;Filtro    ;tbk_param.txt                           ;05092016      ;120131;201.241.224.72 ;OK ;                    ;Archivo parseado                                                        
          ;        7376;   ;Filtro    ;Terminado                               ;05092016      ;120131;201.241.224.72 ;OK ;                    ;Datos Filtrados con exito                                               
308769109 ;        7376;   ;pago      ;inicio                                  ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Parseo realizado                                                        
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Mac generado                                                            
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Datos listos para ser enviados                                          
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Redireccion web                                                         
308769109 ;        7376;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;120131;201.241.224.72 ;OK ;597030906268        ;Todo OK                                                                 
          ;        7393;   ;resultado ;Desencriptando                          ;05092016      ;120231;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;        7393;   ;resultado ;Validacion                              ;05092016      ;120231;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;        7393;   ;resultado ;66014                                   ;05092016      ;120231;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;        7393;   ;resultado ;66014                                   ;05092016      ;120231;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
308769109 ;        7393;   ;transacc  ;308769109                               ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
308769109 ;        7393;   ;resultado ;logro abrir_conexion                    ;05092016      ;120231;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
308769109 ;        7393;   ;transacc  ;308769109                               ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
308769109 ;        7393;   ;transacc  ;308769109                               ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;        7394;   ;check_mac ;                                        ;05092016      ;120231;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
308769109 ;        7393;   ;transacc  ;308769109                               ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
308769109 ;        7393;   ;resultado ;66014                                   ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
308769109 ;        7393;   ;resultado ;66014                                   ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
308769109 ;        7393;   ;resultado ;66014                                   ;05092016      ;120231;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       19040;   ;Filtro    ;Inicio                                  ;05092016      ;164127;191.115.174.24 ;OK ;                    ;Inicio de filtrado                                                      
          ;       19040;   ;Filtro    ;tbk_param.txt                           ;05092016      ;164127;191.115.174.24 ;OK ;                    ;Archivo parseado                                                        
          ;       19040;   ;Filtro    ;Terminado                               ;05092016      ;164127;191.115.174.24 ;OK ;                    ;Datos Filtrados con exito                                               
310448770 ;       19040;   ;pago      ;inicio                                  ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Parseo realizado                                                        
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Mac generado                                                            
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Datos listos para ser enviados                                          
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Redireccion web                                                         
310448770 ;       19040;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;164127;191.115.174.24 ;OK ;597030906268        ;Todo OK                                                                 
          ;       24218;   ;Filtro    ;Inicio                                  ;05092016      ;184005;186.104.78.99  ;OK ;                    ;Inicio de filtrado                                                      
          ;       24218;   ;Filtro    ;tbk_param.txt                           ;05092016      ;184005;186.104.78.99  ;OK ;                    ;Archivo parseado                                                        
          ;       24218;   ;Filtro    ;Terminado                               ;05092016      ;184005;186.104.78.99  ;OK ;                    ;Datos Filtrados con exito                                               
311160576 ;       24218;   ;pago      ;inicio                                  ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Parseo realizado                                                        
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Mac generado                                                            
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Datos listos para ser enviados                                          
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Redireccion web                                                         
311160576 ;       24218;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;184005;186.104.78.99  ;OK ;597030906268        ;Todo OK                                                                 
          ;       24248;   ;resultado ;Desencriptando                          ;05092016      ;184130;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       24248;   ;resultado ;Validacion                              ;05092016      ;184130;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       24248;   ;resultado ;66039                                   ;05092016      ;184130;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       24248;   ;resultado ;66039                                   ;05092016      ;184130;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
311160576 ;       24248;   ;transacc  ;311160576                               ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
311160576 ;       24248;   ;resultado ;logro abrir_conexion                    ;05092016      ;184130;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
311160576 ;       24248;   ;transacc  ;311160576                               ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
311160576 ;       24248;   ;transacc  ;311160576                               ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       24249;   ;check_mac ;                                        ;05092016      ;184130;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
311160576 ;       24248;   ;transacc  ;311160576                               ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
311160576 ;       24248;   ;resultado ;66039                                   ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
311160576 ;       24248;   ;resultado ;66039                                   ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
311160576 ;       24248;   ;resultado ;66039                                   ;05092016      ;184130;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       29060;   ;Filtro    ;Inicio                                  ;05092016      ;205131;190.45.155.248 ;OK ;                    ;Inicio de filtrado                                                      
          ;       29060;   ;Filtro    ;tbk_param.txt                           ;05092016      ;205131;190.45.155.248 ;OK ;                    ;Archivo parseado                                                        
          ;       29060;   ;Filtro    ;Terminado                               ;05092016      ;205131;190.45.155.248 ;OK ;                    ;Datos Filtrados con exito                                               
311949102 ;       29060;   ;pago      ;inicio                                  ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Parseo realizado                                                        
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Mac generado                                                            
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Datos listos para ser enviados                                          
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Redireccion web                                                         
311949102 ;       29060;   ;pago      ;https://webpay.transbank.cl             ;05092016      ;205131;190.45.155.248 ;OK ;597030906268        ;Todo OK                                                                 
          ;       29091;   ;resultado ;Desencriptando                          ;05092016      ;205318;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       29091;   ;resultado ;Validacion                              ;05092016      ;205318;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       29091;   ;resultado ;66040                                   ;05092016      ;205318;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       29091;   ;resultado ;66040                                   ;05092016      ;205318;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
311949102 ;       29091;   ;transacc  ;311949102                               ;05092016      ;205318;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
311949102 ;       29091;   ;resultado ;logro abrir_conexion                    ;05092016      ;205318;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
311949102 ;       29091;   ;transacc  ;311949102                               ;05092016      ;205318;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
311949102 ;       29091;   ;transacc  ;311949102                               ;05092016      ;205318;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
