          ;       27276;   ;Filtro    ;Inicio                                  ;19082016      ;082056;200.75.30.240  ;OK ;                    ;Inicio de filtrado                                                      
          ;       27276;   ;Filtro    ;tbk_param.txt                           ;19082016      ;082056;200.75.30.240  ;OK ;                    ;Archivo parseado                                                        
          ;       27276;   ;Filtro    ;Terminado                               ;19082016      ;082056;200.75.30.240  ;OK ;                    ;Datos Filtrados con exito                                               
160565604 ;       27276;   ;pago      ;inicio                                  ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Parseo realizado                                                        
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Mac generado                                                            
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Datos listos para ser enviados                                          
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Redireccion web                                                         
160565604 ;       27276;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082056;200.75.30.240  ;OK ;597030906268        ;Todo OK                                                                 
          ;       27459;   ;Filtro    ;Inicio                                  ;19082016      ;082624;200.75.30.240  ;OK ;                    ;Inicio de filtrado                                                      
          ;       27459;   ;Filtro    ;tbk_param.txt                           ;19082016      ;082624;200.75.30.240  ;OK ;                    ;Archivo parseado                                                        
          ;       27459;   ;Filtro    ;Terminado                               ;19082016      ;082624;200.75.30.240  ;OK ;                    ;Datos Filtrados con exito                                               
160598437 ;       27459;   ;pago      ;inicio                                  ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Parseo realizado                                                        
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Mac generado                                                            
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Datos listos para ser enviados                                          
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Redireccion web                                                         
160598437 ;       27459;   ;pago      ;https://webpay.transbank.cl             ;19082016      ;082624;200.75.30.240  ;OK ;597030906268        ;Todo OK                                                                 
          ;       27555;   ;resultado ;Desencriptando                          ;19082016      ;082836;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       27555;   ;resultado ;Validacion                              ;19082016      ;082836;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
