          ;       11710;   ;Filtro    ;Inicio                                  ;05072016      ;020536;190.217.223.24 ;OK ;                    ;Inicio de filtrado                                                      
          ;       11710;   ;Filtro    ;tbk_param.txt                           ;05072016      ;020536;190.217.223.24 ;OK ;                    ;Archivo parseado                                                        
          ;       11710;   ;Filtro    ;Terminado                               ;05072016      ;020536;190.217.223.24 ;OK ;                    ;Datos Filtrados con exito                                               
769873652 ;       11710;   ;pago      ;inicio                                  ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Parseo realizado                                                        
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Mac generado                                                            
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Datos listos para ser enviados                                          
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Redireccion web                                                         
769873652 ;       11710;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;020536;190.217.223.24 ;OK ;597030906268        ;Todo OK                                                                 
          ;       11729;   ;resultado ;Desencriptando                          ;05072016      ;020715;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       11729;   ;resultado ;Validacion                              ;05072016      ;020715;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       11729;   ;resultado ;64052                                   ;05072016      ;020715;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       11729;   ;resultado ;64052                                   ;05072016      ;020715;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
769873652 ;       11729;   ;transacc  ;769873652                               ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
769873652 ;       11729;   ;resultado ;logro abrir_conexion                    ;05072016      ;020715;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
769873652 ;       11729;   ;transacc  ;769873652                               ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
769873652 ;       11729;   ;transacc  ;769873652                               ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       11731;   ;check_mac ;                                        ;05072016      ;020715;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
769873652 ;       11729;   ;transacc  ;769873652                               ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
769873652 ;       11729;   ;resultado ;64052                                   ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
769873652 ;       11729;   ;resultado ;64052                                   ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
769873652 ;       11729;   ;resultado ;64052                                   ;05072016      ;020715;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       20979;   ;Filtro    ;Inicio                                  ;05072016      ;110514;190.196.109.21 ;OK ;                    ;Inicio de filtrado                                                      
          ;       20979;   ;Filtro    ;tbk_param.txt                           ;05072016      ;110514;190.196.109.21 ;OK ;                    ;Archivo parseado                                                        
          ;       20979;   ;Filtro    ;Terminado                               ;05072016      ;110514;190.196.109.21 ;OK ;                    ;Datos Filtrados con exito                                               
773111450 ;       20979;   ;pago      ;inicio                                  ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Parseo realizado                                                        
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Mac generado                                                            
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Datos listos para ser enviados                                          
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
773111450 ;       20979;   ;pago      ;https://webpay.transbank.cl             ;05072016      ;110514;190.196.109.21 ;OK ;597030906268        ;Redireccion web                                                         
