          ;       31186;   ;Filtro    ;Inicio                                  ;19072016      ;011130;190.215.64.131 ;OK ;                    ;Inicio de filtrado                                                      
          ;       31186;   ;Filtro    ;tbk_param.txt                           ;19072016      ;011130;190.215.64.131 ;OK ;                    ;Archivo parseado                                                        
          ;       31186;   ;Filtro    ;Terminado                               ;19072016      ;011130;190.215.64.131 ;OK ;                    ;Datos Filtrados con exito                                               
890509055 ;       31186;   ;pago      ;inicio                                  ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Parseo realizado                                                        
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Mac generado                                                            
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Datos listos para ser enviados                                          
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Redireccion web                                                         
890509055 ;       31186;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;011130;190.215.64.131 ;OK ;597030906268        ;Todo OK                                                                 
          ;        6970;   ;Filtro    ;Inicio                                  ;19072016      ;093824;200.54.83.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;        6970;   ;Filtro    ;tbk_param.txt                           ;19072016      ;093824;200.54.83.50   ;OK ;                    ;Archivo parseado                                                        
          ;        6970;   ;Filtro    ;Terminado                               ;19072016      ;093824;200.54.83.50   ;OK ;                    ;Datos Filtrados con exito                                               
893550497 ;        6970;   ;pago      ;inicio                                  ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Parseo realizado                                                        
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Mac generado                                                            
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Datos listos para ser enviados                                          
893550497 ;        6970;   ;pago      ;https://webpay.transbank.cl             ;19072016      ;093824;200.54.83.50   ;OK ;597030906268        ;Medio 2: Por redireccion                                                
