          ;       12009;   ;Filtro    ;Inicio                                  ;31072016      ;004157;190.45.89.133  ;OK ;                    ;Inicio de filtrado                                                      
          ;       12009;   ;Filtro    ;tbk_param.txt                           ;31072016      ;004157;190.45.89.133  ;OK ;                    ;Archivo parseado                                                        
          ;       12009;   ;Filtro    ;Terminado                               ;31072016      ;004157;190.45.89.133  ;OK ;                    ;Datos Filtrados con exito                                               
994011781 ;       12009;   ;pago      ;inicio                                  ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Parseo realizado                                                        
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Mac generado                                                            
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Datos listos para ser enviados                                          
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Redireccion web                                                         
994011781 ;       12009;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;004157;190.45.89.133  ;OK ;597030906268        ;Todo OK                                                                 
          ;       12134;   ;resultado ;Desencriptando                          ;31072016      ;004709;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       12134;   ;resultado ;Validacion                              ;31072016      ;004709;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       12134;   ;resultado ;64925                                   ;31072016      ;004709;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       12134;   ;resultado ;64925                                   ;31072016      ;004709;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
994011781 ;       12134;   ;transacc  ;994011781                               ;31072016      ;004709;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
994011781 ;       12134;   ;resultado ;logro abrir_conexion                    ;31072016      ;004709;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
994011781 ;       12134;   ;transacc  ;994011781                               ;31072016      ;004709;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
994011781 ;       12134;   ;transacc  ;994011781                               ;31072016      ;004709;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;       12135;   ;check_mac ;                                        ;31072016      ;004710;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
994011781 ;       12134;   ;transacc  ;994011781                               ;31072016      ;004710;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
994011781 ;       12134;   ;resultado ;64925                                   ;31072016      ;004710;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
994011781 ;       12134;   ;resultado ;64925                                   ;31072016      ;004710;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
994011781 ;       12134;   ;resultado ;64925                                   ;31072016      ;004710;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       12277;   ;Filtro    ;Inicio                                  ;31072016      ;005442;190.45.89.133  ;OK ;                    ;Inicio de filtrado                                                      
          ;       12277;   ;Filtro    ;tbk_param.txt                           ;31072016      ;005442;190.45.89.133  ;OK ;                    ;Archivo parseado                                                        
          ;       12277;   ;Filtro    ;Terminado                               ;31072016      ;005442;190.45.89.133  ;OK ;                    ;Datos Filtrados con exito                                               
994088287 ;       12277;   ;pago      ;inicio                                  ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Parseo realizado                                                        
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Mac generado                                                            
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Datos listos para ser enviados                                          
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Redireccion web                                                         
994088287 ;       12277;   ;pago      ;https://webpay.transbank.cl             ;31072016      ;005442;190.45.89.133  ;OK ;597030906268        ;Todo OK                                                                 
          ;       12310;   ;resultado ;Desencriptando                          ;31072016      ;005629;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       12310;   ;resultado ;Validacion                              ;31072016      ;005629;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       12310;   ;resultado ;64926                                   ;31072016      ;005629;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       12310;   ;resultado ;64926                                   ;31072016      ;005629;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
994088287 ;       12310;   ;transacc  ;994088287                               ;31072016      ;005629;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
994088287 ;       12310;   ;resultado ;logro abrir_conexion                    ;31072016      ;005629;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
994088287 ;       12310;   ;transacc  ;994088287                               ;31072016      ;005629;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
994088287 ;       12310;   ;transacc  ;994088287                               ;31072016      ;005629;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;       12311;   ;check_mac ;                                        ;31072016      ;005629;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
994088287 ;       12310;   ;transacc  ;994088287                               ;31072016      ;005629;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
994088287 ;       12310;   ;resultado ;64926                                   ;31072016      ;005629;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
