          ;       14590;   ;Filtro    ;Inicio                                  ;14072016      ;081509;191.115.137.15 ;OK ;                    ;Inicio de filtrado                                                      
          ;       14590;   ;Filtro    ;tbk_param.txt                           ;14072016      ;081509;191.115.137.15 ;OK ;                    ;Archivo parseado                                                        
          ;       14590;   ;Filtro    ;Terminado                               ;14072016      ;081509;191.115.137.15 ;OK ;                    ;Datos Filtrados con exito                                               
849850993 ;       14590;   ;pago      ;inicio                                  ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Parseo realizado                                                        
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Mac generado                                                            
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Datos listos para ser enviados                                          
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Medio 2: Por redireccion                                                
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Redireccion web                                                         
849850993 ;       14590;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;081509;191.115.137.15 ;OK ;597030906268        ;Todo OK                                                                 
          ;       14601;   ;resultado ;Desencriptando                          ;14072016      ;081605;200.10.14.34   ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       14601;   ;resultado ;Validacion                              ;14072016      ;081605;200.10.14.34   ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       14601;   ;resultado ;64469                                   ;14072016      ;081605;200.10.14.34   ;OK ;                    ;Parseo de los datos                                                     
          ;       14601;   ;resultado ;64469                                   ;14072016      ;081605;200.10.14.34   ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
849850993 ;       14601;   ;transacc  ;849850993                               ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;conectandose al port :(80)                                              
849850993 ;       14601;   ;resultado ;logro abrir_conexion                    ;14072016      ;081605;200.10.14.34   ; 0 ;597030906268        ;Abrio socket para conex-com                                             
849850993 ;       14601;   ;transacc  ;849850993                               ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
849850993 ;       14601;   ;transacc  ;849850993                               ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;mensaje enviado                                                         
          ;       14602;   ;check_mac ;                                        ;14072016      ;081605;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
849850993 ;       14601;   ;transacc  ;849850993                               ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;Llego ACK del Comercio                                                  
849850993 ;       14601;   ;resultado ;64469                                   ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;tienda acepto transaccion                                               
849850993 ;       14601;   ;resultado ;64469                                   ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
849850993 ;       14601;   ;resultado ;64469                                   ;14072016      ;081605;200.10.14.34   ;OK ;597030906268        ;Todo OK                                                                 
          ;       18172;   ;Filtro    ;Inicio                                  ;14072016      ;103841;200.54.83.50   ;OK ;                    ;Inicio de filtrado                                                      
          ;       18172;   ;Filtro    ;tbk_param.txt                           ;14072016      ;103841;200.54.83.50   ;OK ;                    ;Archivo parseado                                                        
          ;       18172;   ;Filtro    ;Terminado                               ;14072016      ;103841;200.54.83.50   ;OK ;                    ;Datos Filtrados con exito                                               
850712161 ;       18172;   ;pago      ;inicio                                  ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Parseo realizado                                                        
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Mac generado                                                            
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Datos listos para ser enviados                                          
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Medio 2: Por redireccion                                                
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Redireccion web                                                         
850712161 ;       18172;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;103841;200.54.83.50   ;OK ;597030906268        ;Todo OK                                                                 
          ;       18301;   ;resultado ;Desencriptando                          ;14072016      ;104016;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       18301;   ;resultado ;Validacion                              ;14072016      ;104016;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       18301;   ;resultado ;64470                                   ;14072016      ;104016;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       18301;   ;resultado ;64470                                   ;14072016      ;104016;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
850712161 ;       18301;   ;transacc  ;850712161                               ;14072016      ;104016;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
850712161 ;       18301;   ;resultado ;logro abrir_conexion                    ;14072016      ;104016;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
850712161 ;       18301;   ;transacc  ;850712161                               ;14072016      ;104016;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
850712161 ;       18301;   ;transacc  ;850712161                               ;14072016      ;104016;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       18306;   ;check_mac ;                                        ;14072016      ;104017;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
850712161 ;       18301;   ;transacc  ;850712161                               ;14072016      ;104017;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
850712161 ;       18301;   ;resultado ;64470                                   ;14072016      ;104017;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
850712161 ;       18301;   ;resultado ;64470                                   ;14072016      ;104017;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
850712161 ;       18301;   ;resultado ;64470                                   ;14072016      ;104017;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       18717;   ;Filtro    ;Inicio                                  ;14072016      ;104827;186.67.55.43   ;OK ;                    ;Inicio de filtrado                                                      
          ;       18717;   ;Filtro    ;tbk_param.txt                           ;14072016      ;104827;186.67.55.43   ;OK ;                    ;Archivo parseado                                                        
          ;       18717;   ;Filtro    ;Terminado                               ;14072016      ;104827;186.67.55.43   ;OK ;                    ;Datos Filtrados con exito                                               
850770753 ;       18717;   ;pago      ;inicio                                  ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Parseo realizado                                                        
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Mac generado                                                            
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Datos listos para ser enviados                                          
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Medio 2: Por redireccion                                                
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Redireccion web                                                         
850770753 ;       18717;   ;pago      ;https://webpay.transbank.cl             ;14072016      ;104827;186.67.55.43   ;OK ;597030906268        ;Todo OK                                                                 
