          ;       28576;   ;Filtro    ;Inicio                                  ;06072016      ;091206;190.215.85.17  ;OK ;                    ;Inicio de filtrado                                                      
          ;       28576;   ;Filtro    ;tbk_param.txt                           ;06072016      ;091206;190.215.85.17  ;OK ;                    ;Archivo parseado                                                        
          ;       28576;   ;Filtro    ;Terminado                               ;06072016      ;091206;190.215.85.17  ;OK ;                    ;Datos Filtrados con exito                                               
781072656 ;       28576;   ;pago      ;inicio                                  ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Parseo realizado                                                        
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Datos en datos/tbk_config.dat                                           
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Mac generado                                                            
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Construccion TBK_PARAM                                                  
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;TBK_PARAM encriptado                                                    
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Datos listos para ser enviados                                          
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Medio 2: Por redireccion                                                
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Redireccion web                                                         
781072656 ;       28576;   ;pago      ;https://webpay.transbank.cl             ;06072016      ;091206;190.215.85.17  ;OK ;597030906268        ;Todo OK                                                                 
          ;       28587;   ;resultado ;Desencriptando                          ;06072016      ;091300;200.10.14.177  ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       28587;   ;resultado ;Validacion                              ;06072016      ;091300;200.10.14.177  ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       28587;   ;resultado ;64106                                   ;06072016      ;091300;200.10.14.177  ;OK ;                    ;Parseo de los datos                                                     
          ;       28587;   ;resultado ;64106                                   ;06072016      ;091300;200.10.14.177  ;OK ;                    ;http://www.peta.cl/webpay/webpay_tx_compra.php                          
781072656 ;       28587;   ;transacc  ;781072656                               ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;conectandose al port :(80)                                              
781072656 ;       28587;   ;resultado ;logro abrir_conexion                    ;06072016      ;091300;200.10.14.177  ; 0 ;597030906268        ;Abrio socket para conex-com                                             
781072656 ;       28587;   ;transacc  ;781072656                               ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;POST a url http://www.peta.cl/webpay/webpay_tx_compra.php               
781072656 ;       28587;   ;transacc  ;781072656                               ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;mensaje enviado                                                         
          ;       28588;   ;check_mac ;                                        ;06072016      ;091300;192.168.0.204  ;OK ;                    ;Todo OK                                                                 
781072656 ;       28587;   ;transacc  ;781072656                               ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;Llego ACK del Comercio                                                  
781072656 ;       28587;   ;resultado ;64106                                   ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;tienda acepto transaccion                                               
781072656 ;       28587;   ;resultado ;64106                                   ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;respuesta enviada a TBK (ACK)                                           
781072656 ;       28587;   ;resultado ;64106                                   ;06072016      ;091300;200.10.14.177  ;OK ;597030906268        ;Todo OK                                                                 
          ;       28710;   ;Filtro    ;Inicio                                  ;06072016      ;091639;186.35.61.33   ;OK ;                    ;Inicio de filtrado                                                      
          ;       28710;   ;Filtro    ;tbk_param.txt                           ;06072016      ;091639;186.35.61.33   ;OK ;                    ;Archivo parseado                                                        
